tag,bank,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31
"Secured by farmland","the-huntington-national-bank",102000.0,102000.0,1000.0,0.0,50000.0,40000.0,40000.0,30000.0,994000.0,391000.0,383000.0,1000.0,58000.0,57000.0,3000.0,3000.0,104000.0,104000.0,103000.0,48000.0,29000.0,29000.0,28000.0,0.0,8000.0,0.0,0.0,0.0,1428000.0,1127000.0,807000.0,40000.0,454000.0,443000.0,402000.0,372000.0,511000.0,496000.0,3000.0,1000.0,614000.0,609000.0,363000.0,147000.0,215000.0,196000.0,195000.0,110000.0,234000.0,130000.0,10000.0,0.0,62000.0,3000.0,22000.0,0.0,66000.0,39000.0,22000.0,2000.0,11000.0,10000.0,9000.0,8000.0,51000.0,36000.0,24000.0,25000.0,3000.0,3000.0,3000.0,0.0,94000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,174000.0,63000.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Secured by 1-4 family residential properties - total recoveries","the-huntington-national-bank",1.4322E7,1.0949E7,7929000.0,4134000.0,2.0321E7,1.688E7,1.1789E7,5862000.0,2.2566E7,1.6587E7,9602000.0,4350000.0,1.4207E7,1.0098E7,6545000.0,3357000.0,1.6927E7,1.2132E7,7691000.0,3808000.0,2.0443E7,1.4568E7,8642000.0,5691000.0,2.2103E7,1.7322E7,1.1939E7,5552000.0,2.3341E7,1.8709E7,1.345E7,6486000.0,2.4932E7,1.8948E7,1.3591E7,7287000.0,2.6826E7,2.0114E7,1.4811E7,7312000.0,2.6543E7,2.2222E7,1.6863E7,6540000.0,1.8302E7,1.4097E7,8748000.0,3871000.0,2.1323E7,1.7066E7,1.1979E7,9530000.0,2.0769E7,1.5858E7,1.0114E7,6600000.0,9651000.0,4782000.0,2804000.0,1117000.0,6018000.0,4585000.0,2144000.0,2702000.0,6880000.0,3961000.0,2404000.0,1162000.0,4376000.0,3426000.0,1498000.0,801000.0,1677000.0,1368000.0,921000.0,372000.0,789000.0,592000.0,316000.0,186000.0,562000.0,406000.0,192000.0,88000.0,1563000.0,761000.0,480000.0,655000.0,765000.0,479000.0,376000.0,188000.0,230000.0,113000.0
"Secured by multifamily residential properties","the-huntington-national-bank",18000.0,12000.0,8000.0,6000.0,63000.0,51000.0,27000.0,14000.0,285000.0,32000.0,16000.0,10000.0,696000.0,688000.0,538000.0,491000.0,285000.0,89000.0,82000.0,10000.0,677000.0,548000.0,535000.0,476000.0,973000.0,918000.0,830000.0,169000.0,2225000.0,2045000.0,1765000.0,1640000.0,2291000.0,2146000.0,1562000.0,1171000.0,767000.0,196000.0,114000.0,34000.0,2554000.0,1141000.0,771000.0,519000.0,1811000.0,1409000.0,832000.0,151000.0,1794000.0,1409000.0,1268000.0,1217000.0,1449000.0,1283000.0,475000.0,399000.0,981000.0,224000.0,135000.0,64000.0,58000.0,120000.0,66000.0,3000.0,2000.0,1000.0,1000.0,0.0,242000.0,2000.0,2000.0,2000.0,20000.0,1000.0,1000.0,1000.0,64000.0,63000.0,61000.0,60000.0,162000.0,151000.0,9000.0,2000.0,9000.0,10000.0,6000.0,9000.0,0.0,0.0,0.0,0.0,144000.0,5000.0
"Secured by nonfarm nonresidential properties","the-huntington-national-bank",3.1428E7,2.5937E7,1.0953E7,6028000.0,3.3891E7,1.972E7,1.2249E7,4580000.0,1.8998E7,1.3845E7,7888000.0,3979000.0,4617000.0,3039000.0,1812000.0,1054000.0,6583000.0,5925000.0,4220000.0,1682000.0,2.9821E7,1.838E7,1.2922E7,1.1669E7,1.2765E7,1.1524E7,7735000.0,4485000.0,2.2277E7,2.0157E7,1.7857E7,1.6102E7,3.2802E7,2.5536E7,7742000.0,3776000.0,2.727E7,2.0021E7,1.6519E7,1.3137E7,2.0523E7,1.7992E7,1.3753E7,5510000.0,1.8301E7,1.4055E7,9400000.0,6320000.0,2.4378E7,1.4025E7,8432000.0,4199000.0,1.8952E7,1.243E7,6278000.0,1339000.0,7297000.0,2656000.0,1225000.0,610000.0,2889000.0,2311000.0,1389000.0,590000.0,0.0,1583000.0,1116000.0,666000.0,1453000.0,1290000.0,871000.0,375000.0,1283000.0,1213000.0,572000.0,327000.0,551000.0,457000.0,307000.0,0.0,1998000.0,774000.0,594000.0,403000.0,1822000.0,429000.0,199000.0,1198000.0,1800000.0,284000.0,819000.0,554000.0,154000.0,32000.0
"Real estate loans in foreign offices","the-huntington-national-bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.097197178209577E8,3.394085365340314E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,0.0,0.0,0.0,0.0
"Loans to depository institutions","the-huntington-national-bank",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,24000.0,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"To foreign banks","the-huntington-national-bank",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Loans to finance agricultural production and other loans to farmers","the-huntington-national-bank",266000.0,81000.0,61000.0,36000.0,526000.0,464000.0,454000.0,9000.0,183000.0,149000.0,140000.0,41000.0,26000.0,23000.0,12000.0,9000.0,138000.0,136000.0,6000.0,0.0,459000.0,413000.0,7.097197178209577E8,3.394085365340314E8,226000.0,188000.0,17000.0,11000.0,22000.0,21000.0,14000.0,11000.0,61000.0,51000.0,20000.0,12000.0,33000.0,26000.0,16000.0,10000.0,272000.0,256000.0,242000.0,232000.0,29000.0,19000.0,9000.0,0.0,11000.0,1000.0,1000.0,0.0,59000.0,54000.0,23000.0,9000.0,13000.0,6000.0,5000.0,0.0,27000.0,26000.0,26000.0,1000.0,17000.0,12000.0,8000.0,4000.0,66000.0,66000.0,41000.0,0.0,13000.0,13000.0,13000.0,0.0,80000.0,79000.0,79000.0,73000.0,132000.0,104000.0,89000.0,87000.0,29000.0,12000.0,82000.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Commercial and industrial loans","the-huntington-national-bank",6.0522E7,4.8882E7,2.7781E7,1.0611E7,6.4732E7,5.2559E7,4.3855E7,3.3975E7,5.4752E7,3.8408E7,1.904E7,6836000.0,2.2665E7,1.4242E7,4864000.0,2407000.0,2.8783E7,2.5261E7,1.2197E7,8573000.0,2.2292E7,1.9775E7,1.2249E7,6335000.0,2.1944E7,1.6583E7,1.2696E7,1.142E7,2.6656E7,2.0517E7,1.6661E7,8639000.0,2.4765E7,1.733E7,1.0767E7,5894000.0,3.7562E7,2.4285E7,1.5137E7,3250000.0,3.6217E7,2.4416E7,1.435E7,9041000.0,3.3042E7,1.6582E7,9921000.0,3870000.0,3.4519E7,2.6877E7,2.0878E7,8223000.0,4.66E7,3.4647E7,2.2405E7,9997000.0,1.816E7,1.158E7,4624000.0,1645000.0,6823000.0,5364000.0,4268000.0,2019000.0,9083000.0,7601000.0,5268000.0,1896000.0,6843000.0,4651000.0,3370000.0,1086000.0,6986000.0,5659000.0,3530000.0,2911000.0,2.3184E7,1.9216E7,1.4908E7,2425000.0,1.3786E7,8158000.0,4033000.0,1612000.0,1.0953E7,5736000.0,3660000.0,4816000.0,4533000.0,4373000.0,2607000.0,2284000.0,5735000.0,2526000.0
"Loans to individuals","the-huntington-national-bank",5.5577E7,4.317E7,2.9115E7,1.489E7,5.9926E7,4.5774E7,3.1173E7,1.523E7,6.2882E7,4.8682E7,3.1508E7,1.5052E7,4.5168E7,3.2499E7,2.0341E7,1.0837E7,4.1166E7,3.0955E7,2.1475E7,1.0307E7,3.8628E7,2.7418E7,1.9539E7,8663000.0,2.914E7,2.1869E7,1.5202E7,7279000.0,2.2972E7,1.8018E7,1.2835E7,7492000.0,1.8385E7,1.3842E7,8954000.0,4311000.0,1.739E7,1.3447E7,8273000.0,3859000.0,1.6163E7,1.2538E7,7992000.0,7349000.0,1.9879E7,1.5359E7,1.0754E7,5048000.0,2.1255E7,1.5766E7,1.1844E7,5948000.0,2.2345E7,1.6768E7,1.126E7,5932000.0,2.1247E7,1.5851E7,1.0234E7,5188000.0,2.0916E7,1.6184E7,1.0707E7,5610000.0,1.6324E7,1.2309E7,7806000.0,3656000.0,1.6211E7,1.2759E7,1.0065E7,4991000.0,1.9074E7,1.5982E7,1.174E7,4804000.0,2.1968E7,1.5705E7,1.0774E7,5654000.0,2.2386E7,1.6756E7,1.0958E7,4954000.0,2.2618E7,2.092E7,1.9508E7,2.2422E7,2.1919E7,1.6191E7,1.0492E7,8311000.0,8075000.0,7656000.0
"Credit card loan recoveries","the-huntington-national-bank",8603000.0,6607000.0,4524000.0,2352000.0,9825000.0,7636000.0,5195000.0,2485000.0,8818000.0,6587000.0,4333000.0,2022000.0,6870000.0,5120000.0,3308000.0,1688000.0,6145000.0,4550000.0,3102000.0,1551000.0,3842000.0,4153000.0,2590000.0,947000.0,2565000.0,1601000.0,1059000.0,497000.0,1024000.0,673000.0,436000.0,224000.0,356000.0,190000.0,103000.0,49000.0,46000.0,30000.0,16000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,16000.0,14000.0,9000.0,24000.0,6000.0,4000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532000.0,3981000.0,4326000.0,3250000.0,2660000.0,2486000.0,2360000.0,2257000.0
"Auto Loans - Recoveries","the-huntington-national-bank",2.9171E7,2.2607E7,1.519E7,7571000.0,3.1014E7,2.3782E7,1.6577E7,8083000.0,3.6319E7,2.8672E7,1.8626E7,9447000.0,2.6993E7,1.9314E7,1.2027E7,6612000.0,2.5076E7,1.8688E7,1.3107E7,6272000.0,2.4357E7,1.8099E7,1.2998E7,5892000.0,2.0715E7,1.6598E7,1.1654E7,5793000.0,1.7676E7,1.3524E7,9105000.0,4477000.0,1.668E7,1.2681E7,8143000.0,3880000.0,1.4514E7,1.098E7,7512000.0,3482000.0,1.404E7,1.1505E7,7378000.0,2916000.0,1.7639E7,1.3796E7,9719000.0,4594000.0,1.9055E7,1.4247E7,1.0786E7,5327000.0,1.1585799763600526E9,8.6419191717477E8,5.852884170532194E8,2.948967184329829E8,1.1275333197798948E9,8.260285250378664E8,5.485883244912742E8,2.6928935815607506E8,1.0060852842537575E9,7.538502407514855E8,4.9543187584061515E8,2.454434179552604E8,9.863838789328743E8,7.558344395387263E8,4.860512154767642E8,2.3820463268158346E8,8.546862348647711E8,6.209135600624133E8,4.0501302466019416E8,1.9863975708029196E8,7.008777625017421E8,5.201332649965157E8,3.493606153158087E8,1.6533933852135816E8,5.824426893136181E8,4.2592192274509805E8,2.8513784185313344E8,1.3942732544405997E8,5.3469347138408303E8,3.903218647443291E8,2.736087917854251E8,1.348352808299595E8,5.572475849835662E8,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Other Consumer Loan Recoveries","the-huntington-national-bank",1.7803E7,1.3956E7,9401000.0,4967000.0,1.9087E7,1.4356E7,9401000.0,4662000.0,1.7745E7,1.3423E7,8549000.0,3583000.0,1.1305E7,8065000.0,5006000.0,2537000.0,9945000.0,7717000.0,5266000.0,2484000.0,1.0429E7,5166000.0,3951000.0,1824000.0,5860000.0,3670000.0,2489000.0,989000.0,4272000.0,3821000.0,3294000.0,2791000.0,1349000.0,971000.0,708000.0,382000.0,2830000.0,2437000.0,745000.0,374000.0,2123000.0,1033000.0,614000.0,4433000.0,2240000.0,1563000.0,1035000.0,454000.0,2200000.0,1519000.0,1058000.0,621000.0,2.2345E7,1.6768E7,1.126E7,5932000.0,2.1247E7,1.5851E7,1.0234E7,5188000.0,2.0898E7,1.6168E7,1.0693E7,5601000.0,1.63E7,1.2303E7,7802000.0,3656000.0,1.621E7,1.2759E7,1.0065E7,4991000.0,1.9074E7,1.5982E7,1.174E7,4804000.0,2.1968E7,1.5705E7,1.0774E7,5654000.0,2.2386E7,1.6756E7,1.0958E7,4954000.0,2.2618E7,2.092E7,1.8976E7,1.8441E7,1.7593E7,1.2941E7,7832000.0,5825000.0,5715000.0,5399000.0
"Loans to foreign governments and official institutions","the-huntington-national-bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.097197178209577E8,3.394085365340314E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other loans","the-huntington-national-bank",3520000.0,3219000.0,1155000.0,321000.0,1959000.0,1234000.0,833000.0,350000.0,2203000.0,1469000.0,1469000.0,408000.0,1166000.0,965000.0,591000.0,207000.0,1156000.0,970000.0,564000.0,243000.0,2874000.0,4654000.0,3686000.0,1655000.0,3544000.0,2683000.0,1987000.0,1214000.0,3117000.0,2284000.0,1622000.0,1013000.0,1.5802E7,8437000.0,6061000.0,5026000.0,3472000.0,2409000.0,1450000.0,841000.0,5697000.0,4466000.0,2366000.0,1619000.0,4283000.0,2982000.0,1800000.0,1177000.0,3900000.0,3061000.0,2264000.0,1690000.0,3821000.0,2927000.0,2029000.0,1551000.0,1.8513E7,1.7717E7,1.4416E7,1223000.0,1.1948E7,1.0713E7,9428000.0,5835000.0,2764000.0,2044000.0,1332000.0,1332000.0,3752000.0,1938000.0,1266000.0,735000.0,3940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282000.0,282000.0,282000.0,282000.0,24000.0,23000.0,15000.0,172000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lease financing receivables","the-huntington-national-bank",1.4266E7,9363000.0,7576000.0,5778000.0,9448000.0,7836000.0,5322000.0,1528000.0,3859000.0,2108000.0,627000.0,163000.0,1679000.0,551000.0,175000.0,17000.0,248000.0,109000.0,53000.0,30000.0,372000.0,339000.0,188000.0,19000.0,369000.0,222000.0,111000.0,73000.0,2065000.0,2039000.0,1832000.0,39000.0,6055000.0,5920000.0,157000.0,51000.0,887000.0,809000.0,609000.0,168000.0,1284000.0,985000.0,582000.0,367000.0,2770000.0,2317000.0,1614000.0,636000.0,6842000.0,6003000.0,3473000.0,1858000.0,7482000.0,5753000.0,4417000.0,1833000.0,6564000.0,4285000.0,2531000.0,1200000.0,4661000.0,3651000.0,2565000.0,1167000.0,3093000.0,2154000.0,1393000.0,952000.0,3852000.0,2797000.0,1949000.0,718000.0,1763000.0,1204000.0,792000.0,272000.0,853000.0,550000.0,351000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057000.0,444000.0,245000.0,305000.0,238000.0
"Loans to finance agricultural production and other loans to farmers","the-huntington-national-bank",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,364000.0,112000.0,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,1.1041138648372092E9,8.204264251063123E8,5.3150372989700997E8,2.4750332569431204E8,1.0337824073371465E9,7.736262545281221E8,5.167370937559581E8,2.5415176591039085E8,1.0196647597019658E9,7.403975995814838E8,4.889083155516804E8,2.3952986666772354E8,1.0341414466106532E9,7.812406951934052E8,5.342422953836398E8,2.6745372300253648E8,1.0971861934939759E9,8.196037814743184E8,5.39581266274572E8,2.787791017152822E8,1.1244915997942784E9,8.562884920315012E8,5.394800475377692E8,2.6871740033108324E8,1.1585799763600526E9,8.6419191717477E8,5.852884170532194E8,2.948967184329829E8,1.1275333197798948E9,8.260285250378664E8,5.485883244912742E8,2.6928935815607506E8,1.0060852842537575E9,7.538502407514855E8,4.9543187584061515E8,2.454434179552604E8,9.863838789328743E8,7.558344395387263E8,4.860512154767642E8,2.3820463268158346E8,8.546862348647711E8,6.209135600624133E8,4.0501302466019416E8,1.9863975708029196E8,7.008777625017421E8,5.201332649965157E8,3.493606153158087E8,1.6533933852135816E8,5.824426893136181E8,4.2592192274509805E8,2.8513784185313344E8,1.3942732544405997E8,5.3469347138408303E8,3.903218647443291E8,2.736087917854251E8,1.348352808299595E8,5.572475849835662E8,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Net charge-offs","the-huntington-national-bank",2.73832E8,1.79482E8,1.05674E8,5.662E7,1.21883E8,7.2029E7,2.7696E7,1.9486E7,2.14874E8,1.81234E8,1.25855E8,6.4259E7,4.49523E8,3.37234E8,2.24494E8,1.1714E8,2.6657E8,1.9325E8,1.20227E8,7.2551E7,1.44822E8,9.3547E7,6.4684E7,3.7835E7,1.60063E8,1.19119E8,7.6174E7,4.0135E7,1.25958E8,8.1972E7,2.5203E7,8467000.0,9.8172E7,7.5469E7,5.4242E7,2.8871E7,1.25807E8,1.02801E8,7.2777E7,4.4134E7,1.88788E8,1.42337E8,8.6912E7,5.187E7,3.31087E8,2.58821E8,1.60861E8,7.9494E7,4.48996E8,3.5843E8,2.61142E8,1.62615E8,8.46E8,6.74832E8,4.95098E8,2.34353E8,1.456758E9,1.022205E9,6.66093E8,3.31713E8,4.76869E8,2.89688E8,1.61431E8,4.2867E7,4.91634E8,9.3277E7,4.681E7,1.8119E7,7.9692E7,5.6808E7,3.6529E7,2.2577E7,7.9768E7,6.2194E7,4.424E7,2.844E7,7.4299E7,5.4781E7,3.9142E7,2.8628E7,1.61934E8,1.0679E8,7.4016E7,3.2836E7,1.91434E8,1.46268E8,6.1647E7,6.953E7,7.7224E7,8.7753E7,4.718E7,3.2641E7,2.4822E7,2.3511E7
"Loans secured by real estate, total","the-huntington-national-bank",7.5915E7,4.831E7,2.1374E7,1.2945E7,-1.9337E7,-1.1389E7,-7960000.0,2883000.0,6683000.0,1.4039E7,1.2138E7,-2873000.0,4.2148E7,3.1182E7,6196000.0,3813000.0,2.4253E7,1.4856E7,1.0712E7,9460000.0,872000.0,-3353000.0,-1265000.0,-5490000.0,1.223E7,1.0419E7,7763000.0,8835000.0,-5834000.0,1.0112E7,-1.1097E7,-1.0855E7,2.6936E7,2.1544E7,2.2486E7,9603000.0,7.0622E7,5.5117E7,3.8729E7,2.1723E7,1.57717E8,1.22362E8,7.1018E7,4.7995E7,2.25886E8,1.78904E8,1.04759E8,4.7005E7,3.18132E8,2.6882E8,1.94134E8,1.15993E8,6.09305E8,4.94914E8,4.00925E8,1.61203E8,8.91466E8,5.76469E8,3.21792E8,1.01721E8,1.85162E8,1.03293E8,5.0715E7,1.8696E7,9.1601E7,3.8257E7,1.9668E7,7365000.0,2.5168E7,1.7967E7,1.2127E7,4716000.0,2.1575E7,1.5787E7,9479000.0,2761000.0,1.6436E7,1.1687E7,7390000.0,4019000.0,2.269E7,1.3389E7,7028000.0,3282000.0,3.419E7,9410000.0,5648000.0,4287000.0,5336000.0,3354000.0,774000.0,3974000.0,1.1012E7,1501000.0
"To non-U.S. addressees","the-huntington-national-bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Real estate loans in domestic offices","the-huntington-national-bank",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,-7960000.0,2883000.0,6683000.0,1.4039E7,1.2138E7,-2873000.0,4.2148E7,3.1182E7,6196000.0,3813000.0,2.4253E7,1.4856E7,1.0712E7,9460000.0,872000.0,-3353000.0,-1265000.0,-5490000.0,1.223E7,1.0419E7,7763000.0,8835000.0,-5834000.0,1.0112E7,-1.1097E7,-1.0855E7,2.6936E7,2.1544E7,2.2486E7,9603000.0,7.0622E7,5.5117E7,3.8729E7,2.1723E7,1.57717E8,1.22362E8,7.1018E7,4.7995E7,2.25886E8,1.78904E8,1.04759E8,4.7005E7,3.18132E8,2.6882E8,1.94134E8,1.15993E8,6.09305E8,4.94914E8,4.00925E8,1.61203E8,8.91466E8,5.76469E8,3.21792E8,1.01721E8,1.85162E8,1.03293E8,5.0715E7,1.8696E7,9.1601E7,3.8257E7,1.9668E7,7365000.0,2.5168E7,1.7967E7,1.2127E7,4716000.0,2.1575E7,1.5787E7,9479000.0,2761000.0,1.6436E7,1.1687E7,7390000.0,4019000.0,2.269E7,1.3389E7,7028000.0,3282000.0,3.419E7,9410000.0,5648000.0,4287000.0,5337000.0,3355000.0,774000.0,3974000.0,1.1012E7,1501000.0
"Construction and land development","the-huntington-national-bank",-66000.0,-179000.0,-551000.0,-210000.0,2483000.0,-208000.0,-201000.0,-66000.0,-271000.0,-94000.0,-136000.0,3000.0,-43000.0,-367000.0,-170000.0,-227000.0,1158000.0,1142000.0,1201000.0,472000.0,77000.0,-114000.0,-127000.0,-171000.0,86000.0,54000.0,-301000.0,-316000.0,-1.2772E7,-1.1077E7,-1.0009E7,-9110000.0,-328000.0,603000.0,317000.0,17000.0,2720000.0,2277000.0,1864000.0,2813000.0,7567000.0,2731000.0,4308000.0,4654000.0,5666000.0,8412000.0,9659000.0,-648000.0,3.2794E7,2.7838E7,2.5072E7,1.9293E7,6.2382E7,5.1509E7,7.6907E7,3.9498E7,2.08877E8,1.40144E8,8.3137E7,2.4189E7,4.0141E7,1.7502E7,1.0385E7,2068000.0,2.3657E7,1.4292E7,7609000.0,808000.0,285000.0,-209000.0,-316000.0,-481000.0,-154000.0,-611000.0,-635000.0,-51000.0,2408000.0,1722000.0,1742000.0,1457000.0,3035000.0,2537000.0,420000.0,66000.0,4460000.0,666000.0,73000.0,446000.0,-361000.0,264000.0,-531000.0,338000.0,5956000.0,0.0
