breakdown,bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
"Provision for Loan Lease And Other Losses",BNS,3422000.0,1382000.0,1808000.0,6084000.0
"Change in working capital",BNS,15419000.0,3064000.0,-26184000.0,43717000.0
"Change in Loans",BNS,1385000.0,-127761000.0,-77659000.0,-983000.0
"Change in Other Working Capital",BNS,14034000.0,130825000.0,51475000.0,44700000.0
"Dividend Received CFO",BNS,1299000.0,1156000.0,969000.0,824000.0
"Interest Paid CFO",BNS,-34731000.0,-13336000.0,-8766000.0,-13042000.0
"Interest Received CFO",BNS,55617000.0,31931000.0,25425000.0,29572000.0
"Taxes Refund Paid",BNS,-2139000.0,-3503000.0,-2693000.0,-1962000.0
"Investing Cash Flow",BNS,-30040000.0,-11293000.0,14697000.0,-56459000.0
"Cash Flow from Continuing Investing Activities",BNS,-30040000.0,-11293000.0,14697000.0,-56459000.0
"Proceeds Payment in Interest Bearing Deposits in Bank",BNS,-23538000.0,25783000.0,-15006000.0,-30346000.0
"Net Investment Purchase And Sale",BNS,-6044000.0,-34606000.0,31506000.0,-28596000.0
"Purchase of Investment",BNS,-100919000.0,-97736000.0,-72259000.0,-147629000.0
"Sale of Investment",BNS,94875000.0,63130000.0,103765000.0,119033000.0
"Net PPE Purchase And Sale",BNS,-442000.0,-571000.0,-462000.0,-771000.0
"Net Business Purchase And Sale",BNS,895000.0,-549000.0,-717000.0,3938000.0
"Net Other Investing Changes",BNS,-911000.0,-1350000.0,-624000.0,-684000.0
"Financing Cash Flow",BNS,-2766000.0,-4579000.0,-2777000.0,143000.0
"Cash Flow from Continuing Financing Activities",BNS,-2766000.0,-4579000.0,-2777000.0,143000.0
"Net Issuance Payments of Debt",BNS,1044000.0,1758000.0,-1094000.0,-354000.0
"Net Long Term Debt Issuance",BNS,1044000.0,1758000.0,-1094000.0,-354000.0
"Long Term Debt Issuance",BNS,1447000.0,3356000.0,0.0,0.0
"Long Term Debt Payments",BNS,-403000.0,-1598000.0,-1094000.0,-354000.0
"Net Common Stock Issuance",BNS,1402000.0,-2736000.0,268000.0,-355000.0
"Common Stock Issuance",BNS,1402000.0,137000.0,268000.0,59000.0
"Common Stock Payments",BNS,0.0,-2873000.0,0.0,-414000.0
"Net Preferred Stock Issuance",BNS,0.0,2023000.0,744000.0,1424000.0
"Preferred Stock Issuance",BNS,0.0,2523000.0,2003000.0,1689000.0
"Preferred Stock Payments",BNS,0.0,-500000.0,-1259000.0,-265000.0
"Cash Dividends Paid",BNS,-5422000.0,-5118000.0,-4604000.0,-4559000.0
"Net Other Financing Charges",BNS,210000.0,-506000.0,1909000.0,3987000.0
"End Cash Position",BNS,10173000.0,11065000.0,9693000.0,11123000.0
"Changes in Cash",BNS,-1082000.0,1071000.0,-887000.0,348000.0
"Effect of Exchange Rate Changes",BNS,190000.0,301000.0,-543000.0,-129000.0
"Beginning Cash Position",BNS,11065000.0,9693000.0,11123000.0,10904000.0
"Capital Expenditure",BNS,-442000.0,-571000.0,-462000.0,-771000.0
"Issuance of Capital Stock",BNS,1402000.0,2660000.0,2271000.0,1748000.0
"Issuance of Debt",BNS,1447000.0,3356000.0,0.0,0.0
"Repayment of Debt",BNS,-403000.0,-1598000.0,-1094000.0,-354000.0
"Repurchase of Capital Stock",BNS,0.0,-3373000.0,-1259000.0,-679000.0
"Free Cash Flow",BNS,31282000.0,16372000.0,-13269000.0,55893000.0
"Operating Cash Flow",NU,755573.0,-2924318.0,974520.0,1266189.0
"Cash Flow from Continuing Operating Activities",NU,755573.0,1030530.0,974520.0,-165334.0
"Net Income from Continuing Operations",NU,-364634.0,-39280.0,-171491.0,89357174.79968329
"Operating Gains Losses",NU,848.0,62895.0,48433.0,17339.0
"Gain Loss On Investment Securities",NU,18642.0,17339.0,48433.0,-675682.0
"Depreciation Amortization Depletion",NU,35581.0,-675682.0,7428.0,-224654.0
"Depreciation & amortization",NU,35581.0,25075.0,7428.0,212551.0
"Deferred Tax",NU,-417612.0,2487648.0,-44025.0,503679.0
"Deferred Income Tax",NU,-417612.0,19338.0,-44025.0,-4705364.0
"Other non-cash items",NU,395081.0,-9014795.0,39748.0,-2568423.0
"Stock based compensation",NU,253203.0,-2568423.0,35569.0,2818592.0
"Provision for Loan Lease And Other Losses",NU,1440922.0,2818592.0,187790.0,1602485.0
"Unrealized Gain Loss On Investment Securities",NU,17794.0,1602485.0,48433.0,25935.0
"Change in working capital",NU,-1850718.0,-3577534.0,622112.0,-1522217.0
"Change in Receivables",NU,-5695493.0,-988961.0,-470227.0,1279987.0
"Changes in Account Receivables",NU,-5213669.0,8363896.0,-470227.0,-664936.0
"Change in Payables And Accrued Expense",NU,2221037.0,-9062.0,312607.0,3389331.0
"Change in Payable",NU,2221037.0,-612447.0,312607.0,-52314.0
"Change in Account Payable",NU,2221037.0,-154195.0,312607.0,-177003.0
"Change in Deferred Charges",NU,11277.0,0.0,3621.0,-11211.0
"Change in Loans",NU,-1889278.0,-11211.0,-178686.0,-20243.0
"Change in Other Current Assets",NU,-2652762.0,-20243.0,34478.0,-6025.0
"Change in Other Current Liabilities",NU,979277.0,-22473.0,57841.0,-156760.0
"Change in Other Working Capital",NU,5175224.0,0.0,862478.0,-114486.0
"Interest Paid CFO",NU,-30935.0,-114486.0,-6199.0,425215.0
"Interest Received CFO",NU,1573133.0,425215.0,263035.0,3335982.0
"Taxes Refund Paid",NU,-297090.0,-14964.0,-7880.0,416067.0
"Investing Cash Flow",NU,-127152.0,469501.0,-16270.0,116349.0
"Cash Flow from Continuing Investing Activities",NU,-127152.0,-131313.0,-16270.0,0.0
"Net Investment Purchase And Sale",NU,-2500.0,0.0,0.0,2590846.0
"Purchase of Investment",NU,-2500.0,-4607.0,0.0,89357174.79968329
"Net PPE Purchase And Sale",NU,-20001.0,214641227.3611557,-3084.0,800000.0
"Purchase of PPE",NU,-20001.0,12252.0,-3084.0,89357174.79968329
"Net Intangibles Purchase And Sale",NU,-94305.0,5923440.0,-4902.0,2705675.0
"Purchase of Intangibles",NU,-94305.0,257469.0,-4902.0,236723.0
"Net Business Purchase And Sale",NU,-10346.0,4172316.0,-8284.0,2343780.0
"Purchase of Business",NU,-10346.0,-28498.0,-8284.0,0.0
"Financing Cash Flow",NU,654039.0,469501.0,240102.0,116349.0
"Cash Flow from Continuing Financing Activities",NU,654039.0,-131313.0,240102.0,89357174.79968329
"Net Issuance Payments of Debt",NU,405521.0,1089186.0,-66659.0,-2952816.0
"Operating Cash Flow",ING,-11340000.0,-11112000.0,-14943000.0,101243000.0
"Cash Flow from Continuing Operating Activities",ING,-11339000.0,-11113000.0,-14945000.0,101244000.0
"Net Income from Continuing Operations",ING,10492000.0,5502000.0,6782000.0,3809000.0
"Depreciation Amortization Depletion",ING,674000.0,711000.0,834000.0,829000.0
"Depreciation & amortization",ING,674000.0,711000.0,834000.0,829000.0
"Other non-cash items",ING,-2389000.0,5525000.0,415000.0,1260000.0
"Provision for Loan Lease And Other Losses",ING,520000.0,1861000.0,516000.0,2675000.0
"Change in working capital",ING,-17937000.0,-23237000.0,-21617000.0,94404000.0
"Change in Loans",ING,6877000.0,-25134000.0,-27598000.0,55954000.0
"Change in Other Current Assets",ING,-8774000.0,-12453000.0,-395000.0,-4351000.0
"Change in Other Current Liabilities",ING,7251000.0,16269000.0,-12401000.0,3061000.0
"Change in Other Working Capital",ING,-23291000.0,-1919000.0,18777000.0,39740000.0
"Taxes Refund Paid",ING,-2700000.0,-1474000.0,-1873000.0,-1734000.0
"Investing Cash Flow",ING,-8545000.0,-5307000.0,6220000.0,-8487000.0
"Cash Flow from Continuing Investing Activities",ING,-8546000.0,-5307000.0,6221000.0,-8485000.0
"Net Investment Purchase And Sale",ING,-8357000.0,-5166000.0,6339000.0,-8270000.0
"Purchase of Investment",ING,-69974000.0,-43703000.0,-58401000.0,-54795000.0
"Sale of Investment",ING,61617000.0,38537000.0,64740000.0,46525000.0
"Net Proceeds Payment for Loan",ING,12714959.061014263,0.0,0.0,0.0
"Proceeds from Loans",ING,12714959.061014263,0.0,0.0,0.0
"Net PPE Purchase And Sale",ING,-189000.0,-148000.0,-145000.0,-212000.0
"Purchase of PPE",ING,-246000.0,-231000.0,-184000.0,-287000.0
"Sale of PPE",ING,57000.0,83000.0,39000.0,75000.0
"Net Business Purchase And Sale",ING,0.0,7000.0,27000.0,-3000.0
"Purchase of Business",ING,12714959.061014263,214641227.3611557,125287530.36793894,-3000.0
"Sale of Business",ING,0.0,7000.0,27000.0,89357174.79968329
"Net Other Investing Changes",ING,1000.0,214641227.3611557,-1000.0,-2000.0
"Financing Cash Flow",ING,18404000.0,4649000.0,5387000.0,-34796000.0
"Cash Flow from Continuing Financing Activities",ING,18404000.0,4650000.0,5387000.0,-34797000.0
"Net Issuance Payments of Debt",ING,24902000.0,9460000.0,9376000.0,-34798000.0
"Net Long Term Debt Issuance",ING,24902000.0,9460000.0,9376000.0,-34798000.0
"Long Term Debt Issuance",ING,118661000.0,93690000.0,88276000.0,67473000.0
"Long Term Debt Payments",ING,-93759000.0,-84230000.0,-78900000.0,-102271000.0
"Net Common Stock Issuance",ING,-3531000.0,-1717000.0,-1608000.0,5000.0
"Common Stock Issuance",ING,12714959.061014263,214641227.3611557,125287530.36793894,5000.0
"Cash Dividends Paid",ING,-2967000.0,-3093000.0,-2382000.0,-3000.0
"Common Stock Dividend Paid",ING,-2967000.0,-3093000.0,-2382000.0,-3000.0
"Net Other Financing Charges",ING,12714959.061014263,-1000.0,1000.0,89357174.79968329
"End Cash Position",ING,93012000.0,95391000.0,107665000.0,111566000.0
"Changes in Cash",ING,-1481000.0,-11770000.0,-3336000.0,57960000.0
"Effect of Exchange Rate Changes",ING,-898000.0,-504000.0,-565000.0,-425000.0
"Beginning Cash Position",ING,95391000.0,107665000.0,111566000.0,54031000.0
"Interest Paid Supplemental Data",ING,33734000.0,14193000.0,8705000.0,9672000.0
"Capital Expenditure",ING,-246000.0,-231000.0,-184000.0,-287000.0
"Issuance of Capital Stock",ING,12714959.061014263,214641227.3611557,125287530.36793894,5000.0
"Issuance of Debt",ING,118661000.0,93690000.0,88276000.0,67473000.0
"Repayment of Debt",ING,-93759000.0,-84230000.0,-78900000.0,-102271000.0
"Free Cash Flow",ING,-11586000.0,-11343000.0,-15127000.0,100956000.0
"Operating Cash Flow",TFC,8631000.0,11081000.0,7892000.0,7437000.0
"Cash Flow from Continuing Operating Activities",TFC,8631000.0,11081000.0,7892000.0,7437000.0
"Net Income from Continuing Operations",TFC,-1047000.0,6267000.0,6437000.0,4492000.0
"Operating Gains Losses",TFC,12714959.061014263,71000.0,125287530.36793894,-402000.0
"Gain Loss On Investment Securities",TFC,0.0,71000.0,0.0,-402000.0
"Depreciation Amortization Depletion",TFC,1215000.0,1366000.0,1384000.0,1608000.0
"Depreciation & amortization",TFC,1215000.0,1366000.0,1384000.0,1608000.0
Depreciation,TFC,688000.0,783000.0,810000.0,923000.0
Amortization,TFC,527000.0,583000.0,574000.0,685000.0
"Amortization of Intangibles",TFC,527000.0,583000.0,574000.0,685000.0
"Other non-cash items",TFC,5000.0,-2385000.0,229000.0,-499000.0
"Asset Impairment Charge",TFC,6078000.0,0.0,0.0,89357174.79968329
"Stock based compensation",TFC,12714959.061014263,214641227.3611557,125287530.36793894,353000.0
"Provision for Loan Lease And Other Losses",TFC,2109000.0,777000.0,-813000.0,2335000.0
"Change in working capital",TFC,271000.0,4985000.0,655000.0,-97000.0
"Change in Loans",TFC,213000.0,2479000.0,1411000.0,718000.0
"Change in Other Current Assets",TFC,-2052000.0,586000.0,-1786000.0,-172000.0
"Change in Other Working Capital",TFC,2110000.0,1920000.0,1030000.0,-643000.0
"Investing Cash Flow",TFC,22858000.0,-29972000.0,-32056000.0,-43652000.0
"Cash Flow from Continuing Investing Activities",TFC,22858000.0,-29972000.0,-32056000.0,-43652000.0
"Proceeds Payment Federal Funds Sold And Securities Purchased Under Agreement To Resell",TFC,803000.0,847000.0,-2283000.0,-328000.0
"Net Investment Purchase And Sale",TFC,9734000.0,8376000.0,-36659000.0,-42905000.0
"Purchase of Investment",TFC,-4230000.0,-12377000.0,-70775000.0,-72808000.0
"Sale of Investment",TFC,13964000.0,20753000.0,34116000.0,29903000.0
"Net Proceeds Payment for Loan",TFC,12202000.0,-32840000.0,9787000.0,2613000.0
"Payment for Loans",TFC,12714959.061014263,214641227.3611557,125287530.36793894,2613000.0
"Net PPE Purchase And Sale",TFC,12714959.061014263,-564000.0,-442000.0,-815000.0
"Purchase of PPE",TFC,12714959.061014263,-564000.0,-442000.0,-815000.0
"Net Business Purchase And Sale",TFC,-17000.0,-4673000.0,-1638000.0,-2439000.0
"Net Other Investing Changes",TFC,136000.0,-1682000.0,-1263000.0,222000.0
"Financing Cash Flow",TFC,-22266000.0,20017000.0,25591000.0,36018000.0
"Cash Flow from Continuing Financing Activities",TFC,-22266000.0,20017000.0,25591000.0,36018000.0
"Net Issuance Payments of Debt",TFC,-2678000.0,26540000.0,-4031000.0,-13758000.0
"Net Long Term Debt Issuance",TFC,-4075000.0,8480000.0,-3231000.0,-1634000.0
"Long Term Debt Issuance",TFC,50943000.0,15777000.0,4728000.0,26644000.0
"Long Term Debt Payments",TFC,-55018000.0,-7297000.0,-7959000.0,-28278000.0
"Net Short Term Debt Issuance",TFC,1397000.0,18060000.0,-800000.0,-12124000.0
"Net Common Stock Issuance",TFC,0.0,-250000.0,-1616000.0,0.0
"Common Stock Payments",TFC,0.0,-250000.0,-1616000.0,0.0
"Net Preferred Stock Issuance",TFC,0.0,0.0,-1415000.0,2949000.0
"Preferred Stock Issuance",TFC,12714959.061014263,0.0,0.0,3449000.0
"Preferred Stock Payments",TFC,0.0,0.0,-1415000.0,-500000.0
"Cash Dividends Paid",TFC,-3131000.0,-2989000.0,-2852000.0,-2725000.0
"Common Stock Dividend Paid",TFC,-2770000.0,-2656000.0,-2485000.0,-2424000.0
"Preferred Stock Dividend Paid",TFC,-361000.0,-333000.0,-367000.0,-301000.0
"Net Other Financing Charges",TFC,1173000.0,-298000.0,82000.0,953000.0
"End Cash Position",TFC,30644000.0,21421000.0,20295000.0,18868000.0
"Changes in Cash",TFC,9223000.0,1126000.0,1427000.0,-197000.0
"Beginning Cash Position",TFC,21421000.0,20295000.0,18868000.0,19065000.0
"Income Tax Paid Supplemental Data",TFC,780000.0,479000.0,792000.0,126000.0
"Interest Paid Supplemental Data",TFC,9138000.0,2007000.0,859000.0,1834000.0
"Capital Expenditure",TFC,12714959.061014263,-564000.0,-442000.0,-815000.0
"Issuance of Capital Stock",TFC,12714959.061014263,0.0,0.0,3449000.0
"Issuance of Debt",TFC,50943000.0,15777000.0,4728000.0,26644000.0
"Repayment of Debt",TFC,-55018000.0,-7297000.0,-7959000.0,-28278000.0
"Repurchase of Capital Stock",TFC,0.0,-250000.0,-3031000.0,-500000.0
"Free Cash Flow",TFC,8631000.0,11081000.0,7892000.0,6622000.0
"Operating Cash Flow",IBKR,4544000.0,3968000.0,5896000.0,8068000.0
"Cash Flow from Continuing Operating Activities",IBKR,4544000.0,3968000.0,5896000.0,8068000.0
"Net Income from Continuing Operations",IBKR,2812000.0,1842000.0,1636000.0,1179000.0
"Depreciation Amortization Depletion",IBKR,94000.0,84000.0,74000.0,62000.0
"Depreciation & amortization",IBKR,94000.0,84000.0,74000.0,62000.0
Depreciation,IBKR,94000.0,84000.0,74000.0,62000.0
"Deferred Tax",IBKR,30000.0,20000.0,23000.0,9000.0
"Deferred Income Tax",IBKR,30000.0,20000.0,23000.0,9000.0
"Asset Impairment Charge",IBKR,7000.0,4000.0,3000.0,27000.0
"Unrealized Gain Loss On Investment Securities",IBKR,-14000.0,8000.0,9000.0,-50000.0
"Stock based compensation",IBKR,100000.0,92000.0,80000.0,65000.0
"Other non-cash items",IBKR,5000.0,3000.0,8000.0,3000.0
"Change in working capital",IBKR,1510000.0,1915000.0,4063000.0,6773000.0
"Change in Receivables",IBKR,-4488000.0,13774000.0,-20689000.0,-7277000.0
"Changes in Account Receivables",IBKR,-5719000.0,16172000.0,-15605000.0,-8041000.0
"Change in Payables And Accrued Expense",IBKR,8285000.0,7442000.0,10322000.0,19557000.0
"Change in Payable",IBKR,8285000.0,7442000.0,10322000.0,19557000.0
"Change in Account Payable",IBKR,7817000.0,7561000.0,9754000.0,19634000.0
"Change in Other Current Assets",IBKR,-1136000.0,224000.0,-230000.0,1275000.0
"Change in Other Current Liabilities",IBKR,2454000.0,-2865000.0,1960000.0,3215000.0
"Change in Other Working Capital",IBKR,-3605000.0,-16660000.0,12700000.0,-9997000.0
"Investing Cash Flow",IBKR,-52000.0,-67000.0,-188000.0,-50000.0
"Cash Flow from Continuing Investing Activities",IBKR,-52000.0,-67000.0,-188000.0,-50000.0
"Net PPE Purchase And Sale",IBKR,-49000.0,-69000.0,-77000.0,-50000.0
"Purchase of PPE",IBKR,-49000.0,-69000.0,-77000.0,-50000.0
"Net Investment Purchase And Sale",IBKR,-26000.0,-5000.0,-116000.0,-5000.0
"Purchase of Investment",IBKR,-26000.0,-5000.0,-116000.0,-5000.0
"Dividends Received CFI",IBKR,23000.0,7000.0,5000.0,5000.0
"Financing Cash Flow",IBKR,-624000.0,-470000.0,-523000.0,-229000.0
"Cash Flow from Continuing Financing Activities",IBKR,-624000.0,-470000.0,-523000.0,-229000.0
"Net Issuance Payments of Debt",IBKR,-1000.0,-9000.0,-92000.0,102000.0
"Net Long Term Debt Issuance",IBKR,0.0,0.0,-96000.0,96000.0
"Long Term Debt Issuance",IBKR,0.0,0.0,1428000.0,116000.0
"Long Term Debt Payments",IBKR,0.0,0.0,-1524000.0,-20000.0
"Net Short Term Debt Issuance",IBKR,-1000.0,-9000.0,4000.0,6000.0
"Short Term Debt Issuance",IBKR,12714959.061014263,214641227.3611557,125287530.36793894,122000.0
"Short Term Debt Payments",IBKR,12714959.061014263,214641227.3611557,125287530.36793894,-20000.0
"Net Common Stock Issuance",IBKR,0.0,3000.0,-1000.0,1000.0
"Common Stock Issuance",IBKR,34000.0,23000.0,26000.0,18000.0
"Common Stock Payments",IBKR,-34000.0,-20000.0,-27000.0,-17000.0
"Cash Dividends Paid",IBKR,-42000.0,-40000.0,-38000.0,-32000.0
"Common Stock Dividend Paid",IBKR,-42000.0,-40000.0,-38000.0,-32000.0
"Net Other Financing Charges",IBKR,-581000.0,-424000.0,-392000.0,-300000.0
"End Cash Position",IBKR,32593000.0,28603000.0,25283000.0,20195000.0
"Changes in Cash",IBKR,3868000.0,3431000.0,5185000.0,7789000.0
"Effect of Exchange Rate Changes",IBKR,122000.0,-111000.0,-97000.0,124000.0
"Beginning Cash Position",IBKR,28603000.0,25283000.0,20195000.0,12282000.0
"Income Tax Paid Supplemental Data",IBKR,228000.0,148000.0,114000.0,64000.0
"Interest Paid Supplemental Data",IBKR,3317000.0,833000.0,222000.0,284000.0
"Capital Expenditure",IBKR,-49000.0,-69000.0,-77000.0,-50000.0
"Issuance of Capital Stock",IBKR,34000.0,23000.0,26000.0,18000.0
"Issuance of Debt",IBKR,0.0,0.0,1428000.0,116000.0
"Repayment of Debt",IBKR,0.0,0.0,-1524000.0,-20000.0
"Repurchase of Capital Stock",IBKR,-34000.0,-20000.0,-27000.0,-17000.0
"Free Cash Flow",IBKR,4495000.0,3899000.0,5819000.0,8018000.0
"Operating Cash Flow",BSBR,36614788.0,6847026.0,6807143.0,42317956.0
"Cash Flow from Continuing Operating Activities",BSBR,36614788.0,6847026.0,6807143.0,42317956.0
"Net Income from Continuing Operations",BSBR,9498812.0,14339475.0,15559324.0,13450753.0
"Operating Gains Losses",BSBR,9907023.0,49227574.0,-16554199.0,-25564168.0
"Gain Loss On Sale of PPE",BSBR,-855565.0,-130673.0,-32512.0,-308176.0
"Net Foreign Currency Exchange Gain Loss",BSBR,-21430674.0,23513187.0,-35669654.0,-44250466.0
"Earnings Losses from Equity Investments",BSBR,-239236.0,-199179.0,-144184.0,-112261.0
"Depreciation Amortization Depletion",BSBR,2740950.0,2585502.0,2433921.0,2579127.0
"Depreciation & amortization",BSBR,2740950.0,2585502.0,2433921.0,2579127.0
Depreciation,BSBR,1841616.0,1860043.0,1850780.0,2039805.0
Amortization,BSBR,899334.0,725459.0,583141.0,539322.0
"Amortization of Intangibles",BSBR,899334.0,725459.0,583141.0,539322.0
"Deferred Tax",BSBR,-6107821.0,-748907.0,2047407.0,-8353089.0
"Deferred Income Tax",BSBR,-6107821.0,-748907.0,2047407.0,-8353089.0
"Other non-cash items",BSBR,-819313.0,-450762.0,-1991736.0,-14854.0
"Asset Impairment Charge",BSBR,250173.0,161434.0,165799.0,84908.0
"Provision for Loan Lease And Other Losses",BSBR,12714959.061014263,26044239.0,19292151.0,19106735.0
"Change in working capital",BSBR,27037475.0,-52189854.0,9681165.0,61404429.0
"Change in Other Current Assets",BSBR,12714959.061014263,-4022640.0,12082261.0,25776658.0
"Change in Other Current Liabilities",BSBR,16533637.0,-3061329.0,6394689.0,289494.0
"Change in Other Working Capital",BSBR,10503838.0,-49128525.0,3286476.0,35338277.0
"Taxes Refund Paid",BSBR,-5892511.0,-6077436.0,-4534538.0,-1269150.0
"Investing Cash Flow",BSBR,-2580315.0,-2705289.0,-1926692.0,-1163097.0
"Cash Flow from Continuing Investing Activities",BSBR,-2580315.0,-2705289.0,-1926692.0,-1163097.0
"Net Investment Purchase And Sale",BSBR,12714959.061014263,214641227.3611557,125287530.36793894,0.0
"Purchase of Investment",BSBR,12714959.061014263,214641227.3611557,125287530.36793894,0.0
"Net PPE Purchase And Sale",BSBR,-1328535.0,-977556.0,-1125198.0,-1188827.0
"Purchase of PPE",BSBR,-1445847.0,-1126111.0,-1162774.0,-1235923.0
"Sale of PPE",BSBR,117312.0,148555.0,37576.0,47096.0
"Net Intangibles Purchase And Sale",BSBR,-1721666.0,-1592850.0,-1202416.0,-769785.0
"Purchase of Intangibles",BSBR,-1906872.0,-1737548.0,-1500562.0,-1018708.0
"Sale of Intangibles",BSBR,185206.0,144698.0,298146.0,248923.0
"Net Business Purchase And Sale",BSBR,-5054.0,-460245.0,-13746.0,-13570.0
"Purchase of Business",BSBR,-5054.0,-460245.0,-13746.0,-13570.0
"Dividends Received CFI",BSBR,663032.0,172944.0,152000.0,146018.0
"Net Other Investing Changes",BSBR,-188092.0,152418.0,262668.0,663067.0
"Financing Cash Flow",BSBR,5817953.0,12754848.0,-658510.0,-34151714.0
"Cash Flow from Continuing Financing Activities",BSBR,5817953.0,12754848.0,-658510.0,-34151714.0
"Net Issuance Payments of Debt",BSBR,12003998.0,21428470.0,10064381.0,-23767903.0
"Net Long Term Debt Issuance",BSBR,12003998.0,21428470.0,10064381.0,-23767903.0
"Long Term Debt Issuance",BSBR,75404958.0,60583109.0,107284961.0,60047656.0
"Long Term Debt Payments",BSBR,-63400960.0,-39154639.0,-97220580.0,-83815559.0
"Net Common Stock Issuance",BSBR,112533.0,-506277.0,78319.0,-110223.0
"Common Stock Issuance",BSBR,112533.0,214641227.3611557,78319.0,89357174.79968329
"Common Stock Payments",BSBR,12714959.061014263,-506277.0,125287530.36793894,-110223.0
"Cash Dividends Paid",BSBR,-5450390.0,-7393031.0,-9907319.0,-10280430.0
"Interest Paid CFF",BSBR,-713974.0,-861717.0,-911306.0,89357174.79968329
"Net Other Financing Charges",BSBR,-134214.0,87403.0,17415.0,6842.0
"End Cash Position",BSBR,89417760.0,49565334.0,32668749.0,28446808.0
"Changes in Cash",BSBR,39852426.0,16896585.0,4221941.0,7003145.0
"Effect of Exchange Rate Changes",BSBR,12714959.061014263,214641227.3611557,0.0,0.0
"Beginning Cash Position",BSBR,49565334.0,32668749.0,28446808.0,21443663.0
"Interest Paid Supplemental Data",BSBR,12714959.061014263,214641227.3611557,26668842.0,13973268.0
"Capital Expenditure",BSBR,-3352719.0,-2863659.0,-2663336.0,-2254631.0
"Issuance of Capital Stock",BSBR,112533.0,214641227.3611557,78319.0,89357174.79968329
"Issuance of Debt",BSBR,75404958.0,60583109.0,107284961.0,60047656.0
"Repayment of Debt",BSBR,-63400960.0,-39154639.0,-97220580.0,-83815559.0
"Repurchase of Capital Stock",BSBR,12714959.061014263,-506277.0,125287530.36793894,-110223.0
"Free Cash Flow",BSBR,33262069.0,3983367.0,4143807.0,40063325.0
"Operating Cash Flow",BCS,-927000.0,30231000.0,48919000.0,57505000.0
"Investing Cash Flow",BCS,-23414000.0,-21673000.0,4270000.0,-18376000.0
"Financing Cash Flow",BCS,-1389000.0,696000.0,107000.0,2732000.0
"End Cash Position",BCS,248007000.0,278790000.0,259206000.0,210142000.0
"Changes in Cash",BCS,-25730000.0,9254000.0,53296000.0,41861000.0
"Effect of Exchange Rate Changes",BCS,-5053000.0,10330000.0,-4232000.0,1668000.0
"Beginning Cash Position",BCS,278790000.0,259206000.0,210142000.0,166613000.0
"Capital Expenditure",BCS,-1718000.0,-1746000.0,-1720000.0,-1324000.0
"Issuance of Capital Stock",BCS,3251000.0,3205000.0,1118000.0,1165000.0
"Issuance of Debt",BCS,11359000.0,12616000.0,10305000.0,7174000.0
"Repayment of Debt",BCS,-8491000.0,-9014000.0,-8282000.0,-3258000.0
"Repurchase of Capital Stock",BCS,-5249000.0,-4133000.0,-1674000.0,-1413000.0
"Free Cash Flow",BCS,-2645000.0,28485000.0,47199000.0,56181000.0
"Operating Cash Flow",DB,5606000.0,-2113000.0,-2952000.0,30736000.0
"Cash Flow from Continuing Operating Activities",DB,5606000.0,-2113000.0,-2953000.0,30734000.0
"Net Income from Continuing Operations",DB,6452000.0,5554000.0,2595000.0,624000.0
"Operating Gains Losses",DB,23000.0,-1000.0,-473000.0,-768000.0
"Gain Loss On Investment Securities",DB,-84000.0,128000.0,-276000.0,-665000.0
"Earnings Losses from Equity Investments",DB,107000.0,-129000.0,-197000.0,-103000.0
"Deferred Tax",DB,163000.0,-894000.0,62000.0,-296000.0
"Deferred Income Tax",DB,163000.0,-894000.0,62000.0,-296000.0
"Other non-cash items",DB,220000.0,-118000.0,262000.0,487000.0
"Asset Impairment Charge",DB,3601000.0,3338000.0,3169000.0,2192000.0
"Provision for Loan Lease And Other Losses",DB,1505000.0,1226000.0,515000.0,1792000.0
"Change in working capital",DB,-6358000.0,-11218000.0,-9082000.0,26705000.0
"Change in Loans",DB,1511000.0,-31246000.0,-51568000.0,16912000.0
"Change in Other Current Assets",DB,-1384000.0,-459000.0,8046000.0,-11743000.0
"Change in Other Current Liabilities",DB,777000.0,12377000.0,-17823000.0,7030000.0
"Change in Other Working Capital",DB,-7262000.0,8110000.0,52263000.0,14506000.0
"Investing Cash Flow",DB,-2576000.0,-17175000.0,23595000.0,-1892000.0
"Cash Flow from Continuing Investing Activities",DB,-2575000.0,-17176000.0,23595000.0,-1893000.0
"Net Investment Purchase And Sale",DB,-439000.0,-16214000.0,25046000.0,-365000.0
"Purchase of Investment",DB,-43567000.0,-59858000.0,-54067000.0,-86723000.0
"Sale of Investment",DB,43128000.0,43644000.0,79113000.0,86358000.0
"Net PPE Purchase And Sale",DB,-389000.0,-315000.0,-436000.0,-488000.0
"Purchase of PPE",DB,-422000.0,-337000.0,-550000.0,-512000.0
"Sale of PPE",DB,33000.0,22000.0,114000.0,24000.0
"Net Business Purchase And Sale",DB,-361000.0,439000.0,-5000.0,5000.0
"Net Other Investing Changes",DB,-1387000.0,-1085000.0,-1010000.0,-1044000.0
"Financing Cash Flow",DB,-2852000.0,614000.0,1630000.0,-311000.0
"Cash Flow from Continuing Financing Activities",DB,-2853000.0,614000.0,1629000.0,-312000.0
"Net Issuance Payments of Debt",DB,-573000.0,2019000.0,425000.0,-138000.0
"Net Long Term Debt Issuance",DB,-573000.0,2019000.0,425000.0,-138000.0
